id;brand;model;first_reg;fuel;mileage_km;seller_type;swift;price;power_hp
8223;mercedes-benz;glc 220;12-2018;d;83600;d;Automatic;35999;170
8224;mercedes-benz;gle 43 amg;06-2018;b;99516;d;Automatic;53400; 39
8225;mercedes-benz;gla 250;05-2018;b;20729;d;Automatic;31200;211
8226;mercedes-benz;g 500;08-2018;b;50207;d;Automatic;136900;421
8227;mercedes-benz;g 500;12-2018;b;25682;d;Automatic;139900;421
8228;mercedes-benz;g 63 amg;12-2018;b;29933;d;Automatic;182990;585
8229;mercedes-benz;gle 250;09-2018;d;76615;d;Automatic;40490;204
8230;mercedes-benz;gle 250;11-2018;d;58000;p;Automatic;47900;204
8231;mercedes-benz;glc 250;05-2018;d;127132;d;Automatic;37800;204
8232;mercedes-benz;gla 200;12-2018;d;102304;d;Automatic;25900;136
8233;mercedes-benz;glc 250;07-2018;d;103697;d;Automatic;32500;204
8234;mercedes-benz;glc 220;03-2018;d;88100;d;Automatic;35500;/ym
8235;mercedes-benz;glc 250;03-2018;d;104015;d;Automatic;35900;204
8236;mercedes-benz;glc 250;03-2018;d;104015;d;Automatic;35900;204
8237;mercedes-benz;glc 220;02-2018;d;98700;d;Automatic;31000;/ym
8238;mercedes-benz;gle 350;01-2018;d;60339;d;Automatic;49900;258
8239;mercedes-benz;gla 200;09-2018;d;170000;p;Automatic;20500;136
8240;mercedes-benz;x 250;03-2018;d;33000;d;Automatic;48800; 19
8241;mercedes-benz;glc 250;08-2018;d;60000;p;Automatic;36900;204
8242;mercedes-benz;glc 350;02-2018;d;125000;p;Automatic;33000;258
8243;mercedes-benz;glc 250;07-2018;d;92000;p;Automatic;42000;204
8244;mercedes-benz;glc 220;03-2018;d;75602;d;Automatic;34100;170
8245;mercedes-benz;glc 250;10-2018;d;73036;d;Automatic;46200;204
8246;mercedes-benz;glc 250;03-2018;d;54750;d;Automatic;40200;204
8247;mercedes-benz;g 350;04-2018;d;67000;p;Automatic;85000;245
8248;mercedes-benz;gla 200;03-2018;d;100182;d;Automatic;24700;136
8249;mercedes-benz;glc 220;12-2018;d;108205;d;Automatic;44900;170
8250;mercedes-benz;glc 250;12-2018;d;134716;d;Automatic;33000;204
8251;mercedes-benz;glc 250;02-2018;d;47625;d;Automatic;42000;204
8252;mercedes-benz;gla 200;05-2018;d;65000;p;Automatic;30000;136
8253;mercedes-benz;glc 250;07-2018;d;64051;d;Automatic;34900;204
8254;mercedes-benz;gle 350;04-2018;d;130000;d;Manual;46500;258
8255;mercedes-benz;glc 250;12-2018;d;87444;d;Automatic;37400;204
8256;mercedes-benz;gle 350;12-2018;d;107318;d;Automatic;41400;257
8257;mercedes-benz;glc 250;01-2018;d;105107;d;Automatic;37900;204
8258;mercedes-benz;gle 250;03-2018;d;81951;d;Automatic;37900;204
8259;mercedes-benz;glc 250;12-2018;d;81000;d;Automatic;34400;204
8260;mercedes-benz;glc 250;02-2018;d;90397;d;Automatic;37900;204
8261;mercedes-benz;glc 220;01-2018;d;110870;d;Automatic;32700;170
8262;mercedes-benz;gla 200;04-2018;d;127000;d;Automatic;26100;136
8263;mercedes-benz;gla 200;02-2018;d;99833;d;Automatic;25000;136
8264;mercedes-benz;glc 250;11-2018;b;52968;d;Automatic;41990;211
8265;mercedes-benz;glc 250;06-2018;d;99800;d;Automatic;31900;TIC
8266;mercedes-benz;glc 63 amg;10-2018;b;49000;p;Manual;75000;510
8267;mercedes-benz;glc 220;06-2018;d;54700;d;Automatic;37000;170
8268;mercedes-benz;gla 200;01-2018;d;76405;d;Manual;23500;136
8269;mercedes-benz;gls 350;01-2018;d;70174;d;Automatic;67900;258
8270;mercedes-benz;glc 220;11-2018;d;106575;d;Automatic;30550;/ym
8271;mercedes-benz;glc 220;11-2018;d;106575;d;Automatic;30550;/ym
8272;mercedes-benz;glc 220;11-2018;d;106575;d;Automatic;30550;/ym
8273;mercedes-benz;glc 250;07-2018;d;72000;d;Automatic;39700;204
8274;mercedes-benz;gle 43 amg;04-2018;b;100000;d;Automatic;45700;390
8275;mercedes-benz;glc 250;10-2018;d;75000;p;Manual;34000;204
8276;mercedes-benz;gla 180;12-2018;b;42419;d;Automatic;27990;122
8277;mercedes-benz;glc 250;10-2018;d;80000;p;Manual;42000;204
8278;mercedes-benz;glc 250;06-2018;d;112167;d;Automatic;37500;204
8279;mercedes-benz;gla 200;05-2018;d;73000;d;Manual;25500;136
8280;mercedes-benz;glc 250;09-2018;d;247000;d;Automatic;29900;204
8281;mercedes-benz;gla 220;02-2018;d;75000;p;Manual;28500;177
8282;mercedes-benz;glc 220;02-2018;d;87800;d;Automatic;35800;170
8283;mercedes-benz;glc 250;04-2018;d;157000;d;Manual;29890;204
8284;mercedes-benz;glc 43 amg;01-2018;b;72000;d;Automatic;45000;367
8285;mercedes-benz;gle 350;09-2018;d;140000;d;Automatic;52000;258
8286;mercedes-benz;gla 200;09-2018;b;85700;d;Manual;25900;156
8287;mercedes-benz;gla 220;01-2018;d;73000;p;Manual;28000;177
8288;mercedes-benz;gla 200;10-2018;d;72100;d;Automatic;29900;136
8289;mercedes-benz;glc 220;05-2018;d;69247;d;Automatic;39900;/ym
8290;mercedes-benz;gle 250;09-2018;d;65000;d;Automatic;35991;204
8291;mercedes-benz;gla 200;02-2018;d;55693;d;Automatic;24800;136
8292;mercedes-benz;glc 250;10-2018;d;88865;d;Automatic;44000;204
8293;mercedes-benz;glc 250;02-2018;d;110891;d;Automatic;35900;204
8294;mercedes-benz;gle 250;11-2018;d;96000;p;Manual;39500;204
8295;mercedes-benz;glc 250;09-2018;d;91500;d;Automatic;43900;204
8296;mercedes-benz;glc 250;07-2018;d;95612;d;Automatic;31250;/ym
8297;mercedes-benz;x 250;03-2018;d;41565;d;Automatic;44990;190
8298;mercedes-benz;glc 250;04-2018;d;55798;d;Automatic;45600;204
8299;mercedes-benz;gla 200;06-2018;d;80703;d;Automatic;24500;136
8300;mercedes-benz;glc 250;02-2018;d;138000;d;Automatic;36600;204
8301;mercedes-benz;glc 350;07-2018;2;70180;d;Automatic;37100;/ym
8302;mercedes-benz;gle 350;02-2018;d;25000;p;Automatic;58000;258
8303;mercedes-benz;gle 350;10-2018;d;50000;d;Automatic;47900;258
8304;mercedes-benz;glc 220;06-2018;d;137700;p;Automatic;29000;170
8305;mercedes-benz;glc 250;07-2018;d;55880;d;Automatic;39400; 20
8306;mercedes-benz;gle 250;06-2018;d;93000;p;Manual;38500;204
8307;mercedes-benz;gla 180;03-2018;d;170000;p;Automatic;19600;109
8308;mercedes-benz;gla 200;12-2018;d;30000;d;Automatic;28900;136
8309;mercedes-benz;gla 180;02-2018;d;54900;p;Manual;23500;109
8310;mercedes-benz;g 350;06-2018;d;75572;d;Automatic;92900; 24
8311;mercedes-benz;x 250;03-2018;d;51000;d;Automatic;38000;190
8312;mercedes-benz;glc 220;03-2018;d;152500;p;Manual;28600;170
8313;mercedes-benz;gla 200;11-2018;d;65989;d;Automatic;27900;136
8314;mercedes-benz;x 350;11-2018;d;58750;d;Automatic;60000;258
8315;mercedes-benz;gla 220;02-2018;b;81941;d;Automatic;29500;184
8316;mercedes-benz;glc 350;04-2018;d;85000;d;Automatic;42500;258
8317;mercedes-benz;glc 250;03-2018;d;67228;d;Automatic;41900;204
8318;mercedes-benz;glc 250;02-2018;d;97566;d;Automatic;40200;204
8319;mercedes-benz;glc 250;12-2018;d;90323;d;Automatic;41200;204
8320;mercedes-benz;gla 220;03-2018;d;108000;d;Automatic;23200;177
8321;mercedes-benz;glc 250;01-2018;d;94036;d;Automatic;40300;204
8322;mercedes-benz;glc 220;11-2018;d;79782;d;Automatic;36900;170
8323;mercedes-benz;glc 220;10-2018;d;89252;d;Automatic;35700;170
8324;mercedes-benz;glc 250;05-2018;d;132400;d;Automatic;32800;204
8325;mercedes-benz;glc 250;02-2018;d;72035;d;Automatic;35700;204
8326;mercedes-benz;gle 350;01-2018;d;36000;d;Manual;59000;258
8327;mercedes-benz;glc 250;03-2018;d;208000;d;Automatic;26800;204
8328;mercedes-benz;glc 220;12-2018;d;49800;d;Automatic;36500;170
8329;mercedes-benz;b 180;09-2018;d;90000;d;Automatic;20900;109
8330;mercedes-benz;glc 250;11-2018;d;110210;d;Automatic;36500;204
8331;mercedes-benz;gle 63 amg;08-2018;b;67000;p;Manual;77900;585
8332;mercedes-benz;glc 220;02-2018;d;52100;d;Automatic;38900;170
8333;mercedes-benz;glc 250;09-2018;d;124313;d;Automatic;33900;204
8334;mercedes-benz;gls 350;11-2018;d;100000;d;Automatic;58900;258
8335;mercedes-benz;glc 43 amg;03-2018;b;106731;d;Automatic;46500;367
8336;mercedes-benz;x 250;01-2018;d;160000;d;Manual;29900;190
8337;mercedes-benz;gle 350;02-2018;d;139980;d;Automatic;47990;258
8338;mercedes-benz;220;03-2018;d;113000;d;Manual;43500;163
8339;mercedes-benz;gle 350;08-2018;d;64500;d;Automatic;58600;258
8340;mercedes-benz;gle 350;10-2018;d;213400;d;Manual;30900;258
8341;mercedes-benz;gla 180;04-2018;d;57802;d;Manual;26000;109
8342;mercedes-benz;gla 200;04-2018;d;80390;d;Automatic;26700;136
8343;mercedes-benz;x 250;05-2018;d;78301;d;Manual;38500;189
8344;mercedes-benz;gle 350;11-2018;d;130000;p;Automatic;55000;258
8345;mercedes-benz;gla 200;02-2018;d;165100;d;Manual;23900;136
8346;mercedes-benz;glc 250;03-2018;d;119000;d;Automatic;35900;204
8347;mercedes-benz;gla 200;10-2018;d;144000;d;Automatic;21700;136
8348;mercedes-benz;gla 45 amg;06-2018;b;30000;d;Automatic;41800;381
8349;mercedes-benz;glc 220;01-2018;d;95838;d;Automatic;40700;170
8350;mercedes-benz;unknown;09-2018;d;51000;d;Manual;26500;136
8351;mercedes-benz;glc 350;07-2018;2;29000;p;Manual;42500;211
8352;mercedes-benz;glc 350;01-2018;2;129000;p;Manual;38000;211
8353;mercedes-benz;glc 250;01-2018;d;168000;p;Manual;32000;204
8354;mercedes-benz;gla 200;01-2018;d;74000;d;Automatic;27900;136
8355;mercedes-benz;glc 220;07-2018;d;73900;d;Automatic;38999;170
8356;mercedes-benz;glc 220;12-2018;d;95000;d;Automatic;36900;170
8357;mercedes-benz;glc 250;06-2018;d;49000;p;Automatic;50000;204
8358;mercedes-benz;glc 250;02-2018;d;16000;p;Manual;45000;204
8359;mercedes-benz;x 250;11-2018;d;132657;d;Automatic;32000;190
8360;mercedes-benz;glc 250;10-2018;d;109000;d;Automatic;36500;204
8361;mercedes-benz;x 250;08-2018;d;132500;p;Automatic;39000;190
8362;mercedes-benz;glc 220;03-2018;d;105000;d;Automatic;32900;170
8363;mercedes-benz;glc 250;09-2018;d;135815;d;Automatic;35900;204
8364;mercedes-benz;c 220;11-2018;d;53700;d;Automatic;26900;170
8365;mercedes-benz;c 220;10-2018;d;121620;d;Manual;24490;194
8366;mercedes-benz;c 220;06-2018;d;133293;d;Automatic;27900;170
8367;mercedes-benz;c 220;09-2018;d;146767;d;Automatic;32900;194
8368;mercedes-benz;c 220;02-2018;d;91000;p;Manual;24900;170
8369;mercedes-benz;c 220;06-2018;d;104248;d;Automatic;22900;170
8370;mercedes-benz;c 220;03-2018;d;169000;d;Automatic;21500;170
8371;mercedes-benz;c 220;01-2018;d;103000;p;Automatic;24000;170
8372;mercedes-benz;cla 200;03-2018;d;186000;p;Manual;18000;136
8373;mercedes-benz;cla 200;05-2018;b;85000;p;Automatic;23900;156
8374;mercedes-benz;e 220;04-2018;d;89000;d;Automatic;40700;193
8375;mercedes-benz;c 250;06-2018;d;133130;d;Automatic;27400;204
8376;mercedes-benz;c 220;07-2018;d;71000;d;Automatic;26500;170
8377;mercedes-benz;e 200;10-2018;d;150000;d;Automatic;23990;150
8378;mercedes-benz;c 220;10-2018;d;46000;p;Manual;36000;194
8379;mercedes-benz;glc 250;01-2018;d;75000;d;Automatic;44900;258
8380;mercedes-benz;c 220;12-2018;d;125000;d;Automatic;21800;170
8381;mercedes-benz;e 220;10-2018;d;142500;d;Automatic;32900;194
8382;mercedes-benz;e 220;10-2018;d;144618;d;Automatic;30700;193
8383;mercedes-benz;c 200;06-2018;d;69000;d;Manual;23700; 13
8384;mercedes-benz;e 220;01-2018;d;180000;p;Manual;27000;194
8385;mercedes-benz;cla 200;08-2018;d;88000;d;Automatic;22900;136
8386;mercedes-benz;c 180;03-2018;d;115000;d;Automatic;18200;116
8387;mercedes-benz;cla 200;10-2018;d;83000;d;Automatic;27100;136
8388;mercedes-benz;cla 220;11-2018;d;89000;d;Automatic;28500; 17
8389;mercedes-benz;cla 180;03-2018;d;62000;d;Manual;23900;109
8390;mercedes-benz;c 220;12-2018;d;157403;d;Manual;24500;170
8391;mercedes-benz;c 43 amg;09-2018;b;23900;d;Automatic;54900;390
8392;mercedes-benz;cla 200;04-2018;d;109000;d;Automatic;22900;136
8393;mercedes-benz;cla 200;05-2018;d;130000;d;Automatic;19900;136
8394;mercedes-benz;cla 200;05-2018;d;107000;p;Manual;23000;136
8395;mercedes-benz;citan;06-2018;d;167000;p;Manual;13900;90
8396;mercedes-benz;e 220;05-2018;d;82450;d;Automatic;37900;194
8397;mercedes-benz;c 220;04-2018;d;158000;d;Automatic;21400;170
8398;mercedes-benz;c 300;10-2018;d;189000;p;Automatic;31900;245
8399;mercedes-benz;c 220;09-2018;d;150000;d;Automatic;22450;194
8400;mercedes-benz;c 180;04-2018;d;133000;p;Automatic;21499;116
8401;mercedes-benz;cla 200;10-2018;d;68977;d;Automatic;22900;/ym
8402;mercedes-benz;c 220;05-2018;d;95500;p;Automatic;25600;170
8403;mercedes-benz;cla 200;03-2018;d;119000;d;Manual;24000;136
8404;mercedes-benz;e 220;09-2018;d;63400;d;Automatic;39900;194
8405;mercedes-benz;cla 200;01-2018;d;101000;p;Manual;22900;136
8406;mercedes-benz;c 220;01-2018;d;85000;p;Automatic;29800;170
8407;mercedes-benz;c 200;02-2018;b;88000;d;Automatic;30890;184
8408;mercedes-benz;c 200;02-2018;b;88000;d;Automatic;30890;184
8409;mercedes-benz;cla 220;09-2018;d;63550;d;Automatic;32900;177
8410;mercedes-benz;gla 180;03-2018;d;97196;d;Automatic;24900;109
8411;mercedes-benz;cla 180;01-2018;d;87900;d;Automatic;21900;109
8412;mercedes-benz;c 220;05-2018;d;69000;p;Automatic;23000;170
8413;mercedes-benz;c 220;06-2018;d;123585;d;Automatic;33000;170
8414;mercedes-benz;cla 200;03-2018;d;66920;d;Automatic;26980;136
8415;mercedes-benz;cla 200;03-2018;d;66920;d;Automatic;26980;136
8416;mercedes-benz;c 200;05-2018;d;100000;p;Automatic;26500;136
8417;mercedes-benz;c 220;08-2018;d;95034;d;Automatic;26300;194
8418;mercedes-benz;c 220;04-2018;d;85000;d;Manual;26300;170
8419;mercedes-benz;cla 180;08-2018;b;80000;d;Automatic;24500;122
8420;mercedes-benz;c 220;01-2018;d;102000;d;Automatic;26400;170
8421;mercedes-benz;c 220;09-2018;d;192000;p;Automatic;23900;170
8422;mercedes-benz;gla 180;06-2018;d;54000;d;Automatic;25500;109
8423;mercedes-benz;cla 220;06-2018;d;77881;d;Automatic;27900;177
8424;mercedes-benz;e 63 amg;12-2018;b;96950;d;Automatic;72500;571
8425;mercedes-benz;c 220;06-2018;d;134018;d;Automatic;22500;170
8426;mercedes-benz;e 400;12-2018;d;33723;d;Automatic;41500;340
8427;mercedes-benz;cla 180;01-2018;b;64385;d;Manual;23800;122
8428;mercedes-benz;e 220;01-2018;d;166171;d;Manual;28900;194
8429;mercedes-benz;e 350;02-2018;d;88780;p;Automatic;37500;258
8430;mercedes-benz;c 220;02-2018;d;90463;d;Automatic;24900;170
8431;mercedes-benz;cla 200;01-2018;d;43000;p;Automatic;24000;136
8432;mercedes-benz;c 220;10-2018;d;190000;p;Manual;22500;170
8433;mercedes-benz;cla 220;06-2018;d;90650;p;Manual;26300;170
8434;mercedes-benz;e 220;09-2018;d;119552;d;Automatic;29000;194
8435;mercedes-benz;c 220;08-2018;d;50006;d;Automatic;29600;170
8436;mercedes-benz;cla 200;02-2018;d;105000;p;Manual;27500;136
8437;mercedes-benz;e 220;07-2018;d;208000;d;Automatic;25900;194
8438;mercedes-benz;e 350;02-2018;d;171000;d;Automatic;33900;258
8439;mercedes-benz;c 220;01-2018;d;91937;d;Automatic;24900;170
8440;mercedes-benz;e 220;03-2018;d;80119;d;Automatic;36900;194
8441;mercedes-benz;glc 43 amg;09-2018;b;77000;d;Automatic;54900;367
8442;mercedes-benz;c 220;04-2018;d;165000;d;Automatic;16500;170
8443;mercedes-benz;e 220;07-2018;d;120000;p;Automatic;36500;194
8444;mercedes-benz;c 200;01-2018;d;55000;p;Automatic;25400;136
8445;mercedes-benz;c 250;06-2018;d;105000;p;Automatic;27000;204
8446;mercedes-benz;e 220;03-2018;d;120000;p;Manual;48000;194
8447;mercedes-benz;e 220;03-2018;d;99000;p;Manual;37700;194
8448;mercedes-benz;cla 200;02-2018;d;56600;d;Automatic;27900;136
8449;mercedes-benz;c 220;10-2018;d;114000;d;Automatic;31500;194
8450;mercedes-benz;cls 220;12-2018;d;109000;p;Automatic;29700;170
8451;mercedes-benz;e 220;09-2018;d;119552;d;Automatic;29000;194
8452;mercedes-benz;e 220;11-2018;d;149739;d;Automatic;32900;194
8453;mercedes-benz;cla 200;09-2018;d;243548;d;Automatic;18000;136
8454;mercedes-benz;c 220;04-2018;d;61000;d;Manual;30500;170
8455;mercedes-benz;a 250;11-2018;b;43644;d;Automatic;32900;224
8456;mercedes-benz;c 250;05-2018;d;115000;d;Automatic;24250;204
8457;mercedes-benz;cla 200;10-2018;d;117120;d;Automatic;25450;/ym
8458;mercedes-benz;c 220;11-2018;d;97040;d;Automatic;26250;/ym
8459;mercedes-benz;c 220;11-2018;d;97040;d;Automatic;26250;/ym
8460;mercedes-benz;c 220;11-2018;d;97040;d;Automatic;26250;/ym
8461;mercedes-benz;glc 43 amg;05-2018;b;96000;d;Automatic;46900;367
8462;mercedes-benz;cla 180;05-2018;d;84571;d;Automatic;24490;109
8463;mercedes-benz;cla 200;01-2018;d;57000;d;Automatic;24900;136
8464;mercedes-benz;c 220;10-2018;d;120512;d;Automatic;25500;194
8465;mercedes-benz;c 220;03-2018;d;158000;p;Automatic;21500;170
8466;mercedes-benz;c 200;09-2018;2;54000;p;Automatic;32500;184
8467;mercedes-benz;cla 200;10-2018;d;35000;d;Automatic;28900;136
8468;mercedes-benz;e 220;10-2018;d;175000;d;Automatic;24900;194
8469;mercedes-benz;c 220;05-2018;d;170000;p;Manual;24900;170
8470;mercedes-benz;cla 180;11-2018;b;50914;d;Manual;25900;109
8471;mercedes-benz;cla 200;06-2018;d;84000;d;Automatic;26300;136
8472;mercedes-benz;cla 200;05-2018;d;193000;d;Automatic;19900;136
8473;mercedes-benz;cla 200;01-2018;d;111395;d;Automatic;23500;136
8474;mercedes-benz;glc 250;08-2018;d;117414;d;Automatic;41490;170
8475;mercedes-benz;e 220;06-2018;d;122000;d;Manual;32999;194
8476;mercedes-benz;e 220;07-2018;d;256000;p;Manual;23000;194
8477;mercedes-benz;cla 180;03-2018;b;100000;d;Automatic;25700;122
8478;mercedes-benz;cla 200;05-2018;d;135000;d;Automatic;21699;136
8479;mercedes-benz;c 220;08-2018;d;68450;d;Automatic;29950;194
8480;mercedes-benz;c 220;05-2018;d;160000;p;Automatic;19000;170
8481;mercedes-benz;e 350;03-2018;d;74000;p;Manual;42000;258
8482;mercedes-benz;c 220;01-2018;d;50000;p;Manual;30000;170
8483;mercedes-benz;cla 180;05-2018;b;99000;p;Manual;20200;122
8484;mercedes-benz;e 220;02-2018;d;64000;p;Automatic;39900;194
8485;mercedes-benz;e 220;01-2018;d;58000;d;Automatic;28900;194
8486;mercedes-benz;c 220;08-2018;d;99486;d;Automatic;24200;194
8487;mercedes-benz;gla 200;09-2018;d;70500;d;Automatic;29990;136
8488;mercedes-benz;e 200;06-2018;d;149684;d;Manual;28800;150
8489;mercedes-benz;e 200;06-2018;d;149684;d;Manual;28800;150
8490;mercedes-benz;e 220;04-2018;d;124663;d;Automatic;30100;193
8491;mercedes-benz;c 220;07-2018;d;123000;d;Automatic;31000;194
8492;mercedes-benz;c 200;01-2018;d;200000;d;Manual;17900;136
8493;mercedes-benz;c 220;06-2018;d;150700;d;Manual;27000;170
8494;mercedes-benz;e 220;10-2018;d;156000;d;Automatic;29400;194
8495;mercedes-benz;e 400;10-2018;d;139000;d;Automatic;44000;340
8496;mercedes-benz;e 220;11-2018;d;121243;d;Manual;36200;194
8497;mercedes-benz;e 220;11-2018;d;121243;d;Manual;36200;194
8498;mercedes-benz;glc 63 amg;06-2018;b;83593;d;Manual;66800;510
8499;mercedes-benz;c 220;04-2018;d;78783;d;Automatic;25990;170
8500;mercedes-benz;glc 63 amg;06-2018;b;83593;d;Manual;66800;510
8501;mercedes-benz;cla 200;05-2018;d;49463;d;Automatic;30400;136
8502;mercedes-benz;cla 180;12-2018;b;67964;d;Manual;22890;122
8503;mercedes-benz;e 220;05-2018;d;135000;p;Manual;23900;194
8504;mercedes-benz;e 220;11-2018;d;139722;d;Automatic;34900;194
8505;mercedes-benz;cla 200;09-2018;d;97000;d;Manual;22900;136
8506;mercedes-benz;cla 220;09-2018;d;63550;d;Automatic;32900;177
8507;mercedes-benz;e 220;01-2018;d;180000;d;Automatic;31900;194
8508;mercedes-benz;c 220;12-2018;d;164268;d;Automatic;29900;194
8509;mercedes-benz;cla 200;07-2018;d;119982;d;Automatic;28900;136
8510;mercedes-benz;cla 220;10-2018;d;99314;d;Automatic;26500;170
8511;mercedes-benz;e 220;02-2018;d;312000;p;Automatic;19700;194
8512;mercedes-benz;c 220;05-2018;d;41500;p;Manual;30500;170
8513;mercedes-benz;c 180;04-2018;d;79868;d;Automatic;24500;116
8514;mercedes-benz;c 220;03-2018;d;110787;d;Automatic;21690; 17
8515;mercedes-benz;c 220;05-2018;d;104563;d;Automatic;21790; 17
8516;mercedes-benz;cla 180;04-2018;d;105000;d;Automatic;20900;109
8517;mercedes-benz;c 220;06-2018;d;130000;p;Automatic;23000;170
8518;mercedes-benz;e 200;10-2018;d;87000;p;Manual;27800;150
8519;mercedes-benz;cla 180;12-2018;b;63852;d;Manual;24800;122
8520;mercedes-benz;cla 200;04-2018;d;117000;d;Automatic;23200;136
8521;mercedes-benz;cla 200;11-2018;d;75705;d;Automatic;20480;136
8522;mercedes-benz;cla 200;11-2018;d;84630;d;Automatic;20480;136
8523;mercedes-benz;c 180;10-2018;d;141000;d;Automatic;21500;122
8524;mercedes-benz;a 180;09-2018;d;48700;p;Automatic;28750;116
8525;mercedes-benz;a 180;12-2018;d;113589;d;Manual;21800;116
8526;mercedes-benz;a 180;12-2018;d;113589;d;Manual;21800;116
8527;mercedes-benz;cla 200;09-2018;d;35913;d;Manual;27200;136
8528;mercedes-benz;cla 200;09-2018;d;35913;d;Manual;27200;136
8529;mercedes-benz;a 180;12-2018;d;74000;p;Manual;30500;116
8530;mercedes-benz;c 220;11-2018;d;68000;d;Automatic;32500;194
8531;mercedes-benz;a 180;12-2018;d;122000;p;Manual;30000;116
8532;mercedes-benz;a 180;11-2018;d;100000;p;Automatic;30500;116
8533;mercedes-benz;a 180;04-2018;d;85000;p;Manual;20000;109
8534;mercedes-benz;a 180;07-2018;d;137774;d;Automatic;24900;116
8535;mercedes-benz;e 220;02-2018;d;86189;d;Automatic;34900;194
8536;mercedes-benz;cla 200;03-2018;d;55000;p;Manual;27500;136
8537;mercedes-benz;a 180;11-2018;d;80000;p;Automatic;27300;116
8538;mercedes-benz;a 250;09-2018;b;54270;d;Automatic;27990;224
8539;mercedes-benz;a 250;08-2018;b;65300;d;Automatic;27200;224
8540;mercedes-benz;a 180;02-2018;d;74520;d;Automatic;22700;109
8541;mercedes-benz;a 180;03-2018;d;100000;p;Manual;24000;116
8542;mercedes-benz;a 180;07-2018;d;54500;p;Automatic;21599;109
8543;mercedes-benz;c 180;06-2018;d;141000;d;Automatic;20800;116
